temperature,pressure,humidity,light,oxidised,reduced,nh3,pm1,pm25,pm10,dateTime
26.32637758238914,1015.3991823909292,19.05764290204429,208.3762,14.159453302961277,371.7777777777778,174.71161048689143,3.0,6.0,12.0,04/05/2020 09:28:57
26.281351984489707,1015.3951157626627,19.130166367291586,206.23695,14.23945267958951,371.7777777777778,174.71161048689143,3.0,6.0,13.0,04/05/2020 09:29:00
26.299308073394577,1015.4055151546728,19.51567441270264,208.3762,14.23945267958951,368.82758620689685,173.85074626865674,3.0,6.0,14.0,04/05/2020 09:29:02
26.32323695123567,1015.3939127280247,19.35115739662708,208.3762,14.23945267958951,368.82758620689685,173.85074626865674,3.0,5.0,13.0,04/05/2020 09:29:05
26.31634528295265,1015.3879384049483,19.35730630030335,206.23695,14.319634703196348,368.82758620689685,173.85074626865674,3.0,5.0,13.0,04/05/2020 09:29:08
26.239580280220768,1015.3884562287127,19.263529814490745,206.23695,14.319634703196348,368.82758620689685,172.99628252788105,2.0,5.0,11.0,04/05/2020 09:29:10
26.21752694821798,1015.3833442100929,19.246558075633878,206.23695,14.319634703196348,368.82758620689685,172.14814814814824,2.0,4.0,9.0,04/05/2020 09:29:13
26.200986951698813,1015.3844477865356,19.27077490737791,206.23695,14.4,368.82758620689685,172.99628252788105,2.0,4.0,11.0,04/05/2020 09:29:15
26.128816402699663,1015.3739824664059,19.22413745359047,206.23695,14.4,371.7777777777778,172.99628252788105,3.0,6.0,12.0,04/05/2020 09:29:18
26.103546971385654,1015.3598555846512,19.23092305225108,206.23695,14.480549199084669,371.7777777777778,174.71161048689143,3.0,7.0,13.0,04/05/2020 09:29:21
26.116411408524776,1015.365382502965,19.212744957426555,206.23695,14.561282932416955,371.7777777777778,175.57894736842104,3.0,7.0,12.0,04/05/2020 09:29:23
26.119627518010724,1015.3654174986877,19.236277520990907,206.23695,14.561282932416955,371.7777777777778,175.57894736842104,3.0,8.0,12.0,04/05/2020 09:29:26
26.10534694914179,1015.3807193268243,19.246748780833002,204.0977,14.642201834862387,371.7777777777778,176.45283018867926,3.0,7.0,13.0,04/05/2020 09:29:28
26.177479733524766,1015.3974002350482,19.179221072633002,206.23695,14.642201834862387,371.7777777777778,176.45283018867926,3.0,8.0,13.0,04/05/2020 09:29:31
26.19493863009651,1015.3865548500652,19.172702921931602,206.23695,14.642201834862387,371.7777777777778,176.45283018867926,3.0,8.0,14.0,04/05/2020 09:29:34
26.220208089860648,1015.3683509494971,19.154088146210388,206.23695,14.72330654420207,371.7777777777778,177.33333333333337,3.0,7.0,14.0,04/05/2020 09:29:36
26.227559206361136,1015.3694548552921,19.118357112688027,206.23695,14.72330654420207,371.7777777777778,177.33333333333337,3.0,7.0,14.0,04/05/2020 09:29:39
26.26017979090381,1015.3541474924463,19.105395799350035,204.0977,14.804597701149426,371.7777777777778,177.33333333333337,3.0,7.0,12.0,04/05/2020 09:29:41
26.283152038506977,1015.3513087280392,19.08094294882191,206.23695,14.804597701149426,371.7777777777778,178.2205323193917,2.0,6.0,12.0,04/05/2020 09:29:44
26.33231266217094,1015.3654181736514,19.020091556969344,206.23695,14.88607594936709,371.7777777777778,177.33333333333337,2.0,5.0,10.0,04/05/2020 09:29:46
26.31944819808752,1015.3706732435597,19.091504209305256,204.0977,14.88607594936709,368.82758620689685,177.33333333333337,2.0,4.0,9.0,04/05/2020 09:29:49
26.287287043511533,1015.3865028761247,19.08079876018303,204.0977,14.88607594936709,371.7777777777778,177.33333333333337,3.0,4.0,9.0,04/05/2020 09:29:52
26.202749189856828,1015.4133194938346,19.14287007891379,204.0977,14.88607594936709,368.82758620689685,176.45283018867926,2.0,3.0,6.0,04/05/2020 09:29:54
26.14577805896963,1015.4424675577388,19.203968185858837,206.23695,14.967741935483872,368.82758620689685,177.33333333333337,2.0,3.0,6.0,04/05/2020 09:29:57
26.198614187571657,1015.4481665775621,19.243521881590155,206.23695,14.967741935483872,368.82758620689685,176.45283018867926,2.0,3.0,5.0,04/05/2020 09:29:59
26.176223090185168,1015.446093084883,19.189547030363318,206.23695,14.967741935483872,368.82758620689685,175.57894736842104,3.0,4.0,8.0,04/05/2020 09:30:02
26.23549147915095,1015.4356883895292,19.116533906781832,204.0977,14.967741935483872,368.82758620689685,174.71161048689143,3.0,5.0,8.0,04/05/2020 09:30:05
26.235032034170146,1015.4225982184163,19.18159340201728,206.23695,15.04959630911188,368.82758620689685,175.57894736842104,2.0,5.0,13.0,04/05/2020 09:30:07
26.20562755881455,1015.4109993045527,19.206264884204998,206.23695,15.04959630911188,368.82758620689685,174.71161048689143,3.0,6.0,14.0,04/05/2020 09:30:10
26.14681862828201,1015.4129404129966,19.26151249268741,204.0977,15.04959630911188,368.82758620689685,174.71161048689143,3.0,6.0,14.0,04/05/2020 09:30:12
26.2123975290395,1015.4026468479881,19.1543595439141,204.0977,15.04959630911188,368.82758620689685,174.71161048689143,3.0,6.0,15.0,04/05/2020 09:30:15
26.1492375481782,1015.4011236187249,19.123902035941143,204.0977,15.131639722863742,368.82758620689685,174.71161048689143,3.0,6.0,15.0,04/05/2020 09:30:18
26.157967000286156,1015.4073734126106,19.253677289451215,206.23695,15.131639722863742,368.82758620689685,174.71161048689143,3.0,6.0,16.0,04/05/2020 09:30:20
26.16256144900214,1015.4089613178882,19.241693077883838,206.23695,15.131639722863742,368.82758620689685,174.71161048689143,4.0,7.0,17.0,04/05/2020 09:30:23
26.155210331135393,1015.393489772759,19.573035432781953,206.23695,15.131639722863742,371.7777777777778,174.71161048689143,4.0,7.0,19.0,04/05/2020 09:30:25
26.190587589725702,1015.3956578360874,19.429930053546393,207.21435,15.131639722863742,371.7777777777778,175.57894736842104,3.0,7.0,16.0,04/05/2020 09:30:28
26.325420984823285,1015.3971637128883,19.25687170726538,207.21435,15.213872832369944,371.7777777777778,175.57894736842104,4.0,6.0,17.0,04/05/2020 09:30:31
26.335069333213458,1015.390079355495,19.232884278176627,206.23695,15.213872832369944,371.7777777777778,175.57894736842104,3.0,6.0,13.0,04/05/2020 09:30:33
26.335528778392955,1015.3762282293706,19.18556076670145,206.23695,15.213872832369944,371.7777777777778,175.57894736842104,3.0,6.0,12.0,04/05/2020 09:30:36
26.31347541162928,1015.3711244057628,19.375546402553507,204.0977,15.2962962962963,371.7777777777778,176.45283018867926,3.0,6.0,12.0,04/05/2020 09:30:38
26.31715097249382,1015.3770640369451,19.854339610510923,206.23695,15.2962962962963,368.82758620689685,175.57894736842104,3.0,6.0,11.0,04/05/2020 09:30:41
26.323123759122844,1015.3837973043635,19.499386176950065,206.23695,15.2962962962963,368.82758620689685,175.57894736842104,3.0,5.0,11.0,04/05/2020 09:30:43
26.31990764321119,1015.3999288352036,19.428541802021527,206.23695,15.2962962962963,368.82758620689685,174.71161048689143,3.0,5.0,10.0,04/05/2020 09:30:46
26.317610417609277,1015.4099117651693,19.387230056654765,206.23695,15.2962962962963,368.82758620689685,174.71161048689143,3.0,5.0,9.0,04/05/2020 09:30:49
26.31025929595903,1015.4134368630953,19.292843259789002,206.23695,15.2962962962963,371.7777777777778,174.71161048689143,3.0,5.0,7.0,04/05/2020 09:30:51
26.323123759122844,1015.4071467344148,19.268777693305964,204.0977,15.378910776361531,368.82758620689685,174.71161048689143,3.0,5.0,7.0,04/05/2020 09:30:54
26.3056648451411,1015.38926054357,19.269381505395316,204.0977,15.378910776361531,368.82758620689685,174.71161048689143,3.0,5.0,6.0,04/05/2020 09:30:56
26.31209707633218,1015.3929197245417,19.174547601317673,204.0977,15.378910776361531,368.82758620689685,175.57894736842104,1.0,4.0,4.0,04/05/2020 09:30:59
26.275922643892056,1015.3896701613019,19.15060680878846,204.0977,15.46171693735499,371.7777777777778,175.57894736842104,2.0,5.0,5.0,04/05/2020 09:31:02
26.27500375364308,1015.3904303674873,19.138811928072606,206.23695,15.46171693735499,368.82758620689685,175.57894736842104,2.0,4.0,6.0,04/05/2020 09:31:04
26.268112076985126,1015.388049410008,19.162705022636093,206.23695,15.378910776361531,368.82758620689685,174.71161048689143,3.0,5.0,6.0,04/05/2020 09:31:07
26.269949857391126,1015.390121212054,19.17446781838951,206.23695,15.46171693735499,368.82758620689685,173.85074626865674,3.0,6.0,8.0,04/05/2020 09:31:09
26.238707594062536,1015.4087817318411,19.814101396004787,204.0977,15.46171693735499,368.82758620689685,173.85074626865674,3.0,6.0,10.0,04/05/2020 09:31:12
26.262936460399423,1015.400359012277,19.566480741089965,206.23695,15.46171693735499,368.82758620689685,173.85074626865674,3.0,6.0,10.0,04/05/2020 09:31:15
26.282692593514682,1015.3956915401067,19.417994427391243,206.23695,15.46171693735499,368.82758620689685,173.85074626865674,3.0,6.0,11.0,04/05/2020 09:31:17
26.26155812564423,1015.3880291493504,20.45915004364392,206.23695,15.544715447154474,365.9178082191783,172.99628252788105,3.0,6.0,12.0,04/05/2020 09:31:20
26.19046587883757,1015.3957017935678,20.117202377717668,206.23695,15.46171693735499,363.04761904761915,172.14814814814824,3.0,6.0,12.0,04/05/2020 09:31:22
26.133035289080325,1015.3902169314425,20.63919435399158,206.23695,15.378910776361531,360.21621621621625,169.64102564102566,3.0,6.0,12.0,04/05/2020 09:31:25
26.045403058041007,1015.3846230535095,20.800140120337108,206.23695,15.2962962962963,360.21621621621625,168.00000000000006,3.0,7.0,13.0,04/05/2020 09:31:28
25.980161961126214,1015.3846861959918,22.0368578199054,206.23695,15.213872832369944,351.9470198675498,164.7885304659499,3.0,7.0,13.0,04/05/2020 09:31:30
25.87908427073287,1015.3820359762311,21.301678981029408,208.3762,15.213872832369944,360.21621621621625,165.5827338129497,3.0,6.0,13.0,04/05/2020 09:31:33
25.80649216030624,1015.381306076756,22.266951074344046,206.23695,15.131639722863742,354.66666666666686,164.7885304659499,3.0,7.0,10.0,04/05/2020 09:31:35
25.688415207500142,1015.3806538182249,21.892190837589126,206.23695,15.131639722863742,363.04761904761915,164.7885304659499,2.0,5.0,8.0,04/05/2020 09:31:38
25.56494655950611,1015.3669201664297,20.908640091420885,206.23695,15.131639722863742,365.9178082191783,165.5827338129497,3.0,5.0,10.0,04/05/2020 09:31:41
25.501543454574325,1015.3869475412608,20.172562136698165,208.3762,15.2962962962963,368.82758620689685,167.18840579710147,3.0,6.0,9.0,04/05/2020 09:31:43
25.47765243763975,1015.3761539052625,20.143826398815484,206.23695,15.2962962962963,363.04761904761915,167.18840579710147,3.0,5.0,8.0,04/05/2020 09:31:46
25.56206839368643,1015.390726104879,20.101161808459537,206.23695,15.378910776361531,365.9178082191783,167.18840579710147,3.0,5.0,8.0,04/05/2020 09:31:48
25.535663731743877,1015.3876094645339,20.104992724998805,206.23695,15.46171693735499,368.82758620689685,168.00000000000006,3.0,6.0,8.0,04/05/2020 09:31:51
25.665564594569958,1015.3978262466201,19.82451037154177,206.23695,15.46171693735499,365.9178082191783,168.00000000000006,3.0,6.0,11.0,04/05/2020 09:31:53
25.71702225024686,1015.4073887410642,19.686891271581363,206.23695,15.544715447154474,365.9178082191783,168.00000000000006,4.0,6.0,13.0,04/05/2020 09:31:56
25.72621111949965,1015.4087753069413,21.582633463524996,206.23695,15.46171693735499,357.4228187919466,165.5827338129497,4.0,7.0,14.0,04/05/2020 09:31:59
25.588040239496493,1015.4071908025513,21.09544785740489,206.23695,15.378910776361531,357.4228187919466,163.21708185053382,4.0,6.0,14.0,04/05/2020 09:32:01
25.723332894311568,1015.4182377750617,20.85774901276616,206.23695,15.378910776361531,365.9178082191783,164.00000000000003,4.0,6.0,14.0,04/05/2020 09:32:04
25.801776148186292,1015.4224725722644,20.13011858434311,206.23695,15.46171693735499,365.9178082191783,164.7885304659499,4.0,6.0,13.0,04/05/2020 09:32:06
25.856909371782372,1015.4343817339418,19.815152626937902,206.23695,15.544715447154474,365.9178082191783,165.5827338129497,4.0,6.0,14.0,04/05/2020 09:32:09
25.924447602913812,1015.4512980892144,19.67696513028428,206.23695,15.544715447154474,365.9178082191783,166.3826714801444,4.0,7.0,15.0,04/05/2020 09:32:12
26.00794478223123,1015.4468591755887,19.56926474443706,206.23695,15.627906976744185,365.9178082191783,167.18840579710147,4.0,8.0,16.0,04/05/2020 09:32:14
25.964419225809024,1015.4460998597516,20.059718689842065,206.23695,15.627906976744185,365.9178082191783,168.00000000000006,4.0,7.0,16.0,04/05/2020 09:32:17
